author,polarity
BrianM70923520,0.06666666667
d0aflamingo,0.4166666667
ssera_slay,-1.39E-17
Salt_Hunter76,0.4
TabithaofJoppa,0.05
LyndaE222,-0.1666666667
Queenka64328754,-0.1666666667
AliciaZucker,0
GibbonsChip,0.08333333333
Azamkhan1234566,0
LeeEvil85,0.5
aadlinn__,0
cathiecansew,0.2765151515
TruthUnitesUs,-0.6
Gail92811724,0
Albert61601,-0.1
syiw4h,0
CrucetAnthony,-0.1
YerbolKostanai,0
williamaulicino,0
JanetWa94118686,0
suzie462,0.06666666667
Ollyw1y,0.13828125
EagleFortnite,0
DuaneRich959823,-0.1666666667
latinasmoak,0.09375
SamjhdarBacha,-0.5
CindyGentile4,0
diamondemperor,-0.125
hoosiermamaof5,0
JamesRobichaux,-0.6
IndyPhoenixLaw,-0.1666666667
DubtricksGaming,0.4
Truther1984,0
sleepym0nkey,0
OltonMilton,-0.2833333333
TonyAPe35985133,0.03333333333
HouriaAtmani,0
Lemon18194378,0
thefiremaster22,0.4
YouCantBeSeri20,-0.1666666667
JanetWa94118686,0
Lemon18194378,0
CauHai8,0
MiffedScientist,0
Solid_evolution,0
ikakshayreddy,0
thepsychiclady,0.3
mariravinhart,0
LauraTalbott,0.25
neby_nebs,0
kdw_8437,0.2765151515
SylviaWills14,-0.1666666667
JoChiaradia,0.2765151515
Trth2Pwer68,0
Folan123P,-0.45
Louise69337570,0
MclaughliJean,0.4464285714
Peeiiyynnn,0
SuperSayinRoxas,0.4
MacConRaoi7,-0.025
snapsdraggin,0.65
EvelynS51868235,0.5
Tl_Account2,0
Masheall95,0
THornaceks,0.5
kmgb19,0
nur_ginti,-0.15
noumi1971,0
_My2_Cents_,-0.325
CarolK47,0
StacyDolsen,0.2765151515
Rhett_Solger,0
BornHereInTexas,0
SandraS67054264,0
djsamank,0
leh_samuel,0.075
DougQuinney,0
10thGenAmerican,-0.1666666667
Mark60960185006,0
lobsterman5049,-0.1666666667
chirprn,0
Ollyw1y,0.13828125
SSSam_YB,0
HimeOnion,0.1166666667
RichersonJulie,0
superjanded,0.29
twitmotown,0.25
DPat310,0.3333333333
Congress20211,0
TimesNow,-0.04444444444
Adrianepdavey,0
Vintagenursey,0.2142857143
DadGoat79,-0.1666666667
steinarcarlsen,0.06666666667
SJWMEGATRON,0.04035714286
gll1956,0.4464285714
JeffWilharm,-0.5
MGYM2811,0.03333333333
Traveller_Makk,0
thicc_stick_boi,0.4
Mikey007007,0.2807692308
PhDholda,-0.45
Richard54119983,0.85
AgentPlat,0.125
FearlessFriends,0
MGYM2811,0.03333333333
silverstrivers,0
DjMusgr,0
rakeshsalian88,-1
Crystal47744695,-0.1666666667
healthitlink,-0.2033333333
HunterYoki,0
bobaustin3,0
Futant_,0.06666666667
SaBeRRaNgEr,0.00E+00
itumadaniel3,-0.2
HaloGaming08,0
Roxyferry,-0.1666666667
dancofran,0.1428571429
annamfeelingood,0
MAMSaleh91,0.1071428571
BothoFela,-0.15
annalou377,0
50Pagga,0.5
TedOConnor54,0.2765151515
Hebz_bhahskiiy,0.7916666667
em_jons,0
gina_gmt,0.06666666667
jaakash2004,0
prashantdeshmu9,0
denisefortru,-0.125
bwissler65,-0.390625
sarahjjcasey,-0.45
SharonJWright1,0.3166666667
hypocrisy_777,-0.1428571429
Powurz,0.2952380952
KageYuki0blood,0.01111111111
w1nteria,0
BrianFl16087353,-0.025
rachitmathur5,-0.25
Lemon18194378,-0.125
ernaldobonitto1,-0.1666666667
JudithMAtkinson,1
Ealexcantero,-0.5
Totogogo81,0.8
ralph_lynda,0
MNJeepGuy,-0.1
maurmadden,0
blennaue,0.06666666667
JeanLucKnows,0
AkshayMarathe,0
vmarspi2000,0
DPAutomation,0.00E+00
karlmfisher,-0.7
EBartig,0.175
Lorraineninorc,-0.1
bangrauhl13,0.5
f1rmanh,0
dickkirby66,0
realAMurtagh,-0.025
raelle_writing,0
banda1984,0.03125
FurqanS54323862,0.225
Wolfofpaulst,-0.025
picean79,0.25
HeathFlowen,-0.2
lgcomin,-0.1666666667
GodyckiPrzemek,-0.1916666667
antipandemonium,0
JCharrison,-0.1666666667
DESI_MUCH_ADO,0
Hammersmith84,0
coaltiger211,0
Mom4Rights,0
hopetanmeg,-0.315
Ntfish1Fish,0.5
honeywhite2023,0
bos_4u,0.06666666667
rusingram,0.65
dudleylad1066,0.5
VorpalNabaztag,-0.15
PrinceAdedapo6,0.1166666667
HaririAli,0
honeywhite2023,0
OngeSuzanne,0.06666666667
coaltiger211,0.3928571429
theglitterloft,-0.15625
honeywhite2023,0
JohnBensusan1,0
Luisaloverlan,0
malanga_r,0
hogyaatera1,0
BobDxbcmbeh,0
Black_Author,0.5
grnbee,0
honeywhite2023,0
KatzzANascarFaN,0
pottedhaggis,0
CokeJemmy,-0.025
madeline_natale,0
ChuckyB95208761,-0.1666666667
kimrocheleau,0.06666666667
AFTCT,0
honeywhite2023,0
James07032586,-0.1666666667
RISEUP1776,0
zhurov101,0
honeywhite2023,0
GrandOlPatriots,0.06818181818
mj_waldow,-0.05
agreen1000,-0.1
VirginTalent,-0.1666666667
hammamsamaa2,0.15
codeverity,0
itsainmardhiyah,0
honeywhite2023,0
QueerjohnPA,0
thefiremaster22,0
honeywhite2023,0
Aza97181937,0
TrusfratedKook3,0
AngBonCan,0
ThomasDodson,0
ONESA092,0.03125
QuickBitsNews,-0.3125
jenninewbaker40,0.2765151515
LauralineHolst3,0
DTTOON1,0.2
jakeokable,0
Jon658357,-0.1666666667
takudzwajahwi,-0.45
SALAR0044,0
Sam1nfo,0
race_4_truth,0.35
THEMAYORMIDE,0
purchase_jack,0
BTSalwaysforeve,0.3571428571
JCharrison,-0.2083333333
Nick_SaveCanada,0.03333333333
Tigu_El,0
Pittmaster53,-0.1666666667
Khokhar1_,0
JoanneM43153481,-0.1666666667
SB_Dunks,0.65
limits_matter,-0.2428571429
coffeewithkream,0
fritzdrybeam,0
JCharrison,-0.1
Gazondaily,-0.1666666667
PrezLives2022,0.1755050505
jonw101961,0.5
Raymond4001058,0
whoisoriginel,-0.45
conner_sue,0
weplaywithtoys,0
OMOALANI,0
gemma8675309,-0.1666666667
MAMSaleh91,0.09
Mutuku3M,-0.008333333333
VVvossie,0
SenateTim,0
gulati_masoor,-0.25
Avengers__tower,-0.1
lindaluu56,0
CherylGallo17,0.06666666667
HFerreira134515,0.20625
babcock_babs,0
SlimeSeason85,-0.2777777778
GatorRaidActual,0.0625
owoeye_tolu,0.03125
Bernadotte22,0
roberta55997617,0
CarolJanca,0
ZebaMazhar,0
jreedintn,0
bblebiubiu,0
EldonKlocke,-0.1666666667
LeismanScott,-0.15625
BillyDeeffmc,-0.1666666667
EriTgt,-0.3
clifflyon,0.06666666667
Murphmurphio,-0.025
LOC_bbk,0.3
MousaAbdullah1,0
Eathbound420,0.25
Snowball1776,0
sgtwoodybt,-0.1666666667
LisaVeitch7,-0.08333333333
IZMKS44,0.04074074074
mjf_michael,0
JackieLyon20,0
herringfred291,0
RyanHorobin,0.3
su13377049,0
vikikaushal15,0
mediainfluence9,0.1333333333
depriest_kat,0
Alisa71360760,0
mattles56,0
justgrateful,0.06666666667
WyfMyks,0
twinsmomma3,0
dhruvrastogi04,0
John74244709,0.2666666667
mattjnow,-0.1
thajdikt,-0.45
ransinghBJP,0.3333333333
ksjsworld,0.375
chiefcalhoun,0.1
OklaEsq,0
run_bts_mp3,0.7
AnomiePotpourri,-0.2
Amy17036934,-0.1
deeblackmma3,0
loeyyx,0
Rhonda_403,0
BradOwe84616776,0.19
honeywhite2023,0
thelizabethjane,0
okwhatelse,0
jstring20,0
DoubleDawg2000,0
bytooyds,0
ChadMcC02705962,-0.275
hanniecheonsa_,0.6
palestine1948Y,0
FluffyBunnyZeta,0
BHARGAV_GN,-1
IAmRitaMarie,0
DunyawiN,0
1962Excalibur,0
TheRealRedLogic,-0.5
FlaniganColette,0
DiaboliqueNo1,0.1777777778
mssassysally,0.5
DownfallComing,0
clearvluesky,0
bulletbasya,-1
I_See_Hypocrisy,0.5
politebuni,0
ImAResistaSista,0
000Arcadius000,0.025
itsrohitchouhan,0
KLovesNature,1
LonTaylor7,-0.125
Kengdean1964,-0.3333333333
jonmarylebone,-0.45
karen_tindle,0
iamroki_indian,0.03125
anthropologics,0.375
KCH_76,0.15
Harshal_Tank,0.03125
Dino56834141,-0.1
SingleTax,0
dlslayer1400,0.35
PhilButler4,1
weirdohunter121,0.85
MrJwannabe,-0.0625
Santa_Lenin,0
Supersonics11,0
Facticosyed,0.25
afghangoes,-0.1
bwtanker,-0.1666666667
RuazaINC,0
henryma63581591,0
SadhuMaharaj16,-1
Noellervschultz,-0.0900462963
icole641,0.25
Katsikajules,-0.7142857143
aayat_adorable,0.8
thisiskoko,0
KarrieAT,0
PorterLane2023,-0.1666666667
KateKatemott,-0.1666666667
Net2Ayurveda,-0.25
NeoBunny04,-0.4
ShaunKeeng,-0.08611111111
MattLevine123,0.5
SaffronAgni,-0.25
Billsboy9,0
Stubob1957,0.2
PAMGRIGGS308,-0.1666666667
Jaytdub90,-0.025
pt8873,0
saymaysmith,0
45Dawn24,0.46875
fred7722,-0.1666666667
ObeCorbian,0
PACKERCENTURY,0
hypocrisy_777,0.2
Kercal,0.2
larryfd,0
L81125541,-0.48828125
bowyer_pw,0
laurahyslop9,-0.1
agborfelix10,-0.25
Bryn32050638,0.25
AdrianWillard1,-0.45
Facticosyed,0.25
AnkitPriyankaBB,0.325
RSkeletor,-0.35
write2imagine,0
Boxers4pres,0
sucrerosea,0
FAIRYNlCHA,0
IzzzTheGreat,0
HollyPo90784081,0
mimie701,0
Shiloh1950,0.07714285714
LindaBernfeld,0.08333333333
DrJSamuel2,0
SunshineNi41625,-0.1666666667
neileley,-0.45
Bexbel,0
tomdpix,0
j_ebuka,0
jmcmahon78,0
Protagontist,-0.1555555556
Chinmayadasa,-0.25
MarkRob35061650,-0.025
ThatJediScum,-0.15
GenderTootsie,-0.03125
AadubeyAdv,-0.03181818182
masyasidd,0
PatAlden2,0
jchrissmith0007,0
amasnyc,0
wbys___,0
arisyaarabi,0
Bat_Manokov,0
cheensters,0
debbie_iw_ca,0
uswanie49,0
bwadyotm77,-0.1666666667
TwentyTwentyUSA,0
JamesconwayIND,0
OkoroOkoroafor,0
JeannePurser,0
babsszemerei,0.185
marehair,0
mole_at_MAL,0
Kimberly_Cincy,-0.1958333333
vasukivdixit,-1
CubanRedneck59,1
hughjastle69,0
FixerForYou,0
hypocrisy_777,0
SureshT28080021,0
VixDelhi,0.4
ManagerSpeaking,0.1722222222
Maximiliankele5,0.5
Ar_Amalraj_,-1
USAFvet0,1
Ria831,-0.4
Positiv95135356,-0.1
LmMonno,0
IamMissy_Jo,0
Terranc82234063,0
yesthatbij,0
pauloesco,0
Esha_Alyy,0
RVnGrammy,0
KalaronOWOWO,0.06818181818
J6Epps,-0.1666666667
Mohamme93502502,0
PrinceAdedapo6,-0.1666666667
lbush0409,0
popeguilty,0
taraf_afghan,0.1333333333
z_chrissie,-0.1666666667
Ninety6Delta,0
bryantom61,0
BoxwellSteve,0
AuntyMarjry,0
PamKing18350434,0
j_froo,0
JudithKraus3,0
karachi1098,0.35
roknrolzombie,0
Agu_Biafra,0.1
skyscraperbarn,0
KiaraMalhotra19,0.04545454545
bazzanut,0.5
TerryM86539288,0.5
kivetonguy,-0.1
RockyMtnCivil,-1
JaredRyanSears,-0.1178571429
1redcupcake,0
CathelThompson,0
RuskinGray,0
Luv4MyPets,-0.25
AamIndian_1,0
StevenMichaelY3,0.3287878788
mattcantwin,0.06666666667
donnaldowney,-0.4
KwasiaBerma,1
Victorshi2020,-0.125
ronirony4477,0.15
DAGMAN5050,1
LordBriRobert1,0
SENSIMILLIEA,0
Nan4390,1
VoteBlueinFla,0.06666666667
SLARTZONE,0
MillerG_2021,-0.1666666667
lw_waterford,0
GwenRLombardi,0.06666666667
onesquarepeg,0
PaulAspinall5,0
Eevildebs1,0.04
83Woodsie,0.2745535714
GlobalFed,0.07232142857
xotingting123,0
sd_m2019,0.05
Shaazzee,0
DebbieCasson2,0
hres0018,-0.1666666667
sumanvdeshpande,0
gujovski,0.5
phonzaman,0
DiffeeTyler,0
romanistaknows,0
BobLow2001,-0.1666666667
spm99991,-0.1666666667
Zoam3lgustar,0
RJStevens7878,-0.1666666667
TaghutLa86705,0.3
5ikyu888,-0.15
CunneffS,-0.1666666667
SundipK61956453,0.175
MonicaK2511,-0.25
bbook7,-0.1604166667
nnraain_,0
much_hypocrisy,0
debrathewitch,0.06666666667
IzabelaHallaoui,0
thedihn,-0.1666666667
apple_lenz,0
agony_aunti,0
Floridagurl82,-0.1666666667
NoNeckWilliams3,0
DebbieCasson2,0
SadiaMa19800,0
carolfraserbol1,0
JethmalaniM,-0.25
RyderLong7,-0.1666666667
Christi54790157,0.175
DrJSamuel2,0.7
ProGloCommons,0
The_AngryScot,-0.25
abdeshmukh,0
HodlerRanch,0.3
deshhit10,0
kee__vee,-0.025
PoliticalWealth,0.475
gastritisacid,0
Knesix,-0.06333333333
Linda71082464,-0.0744047619
NatT89514526,-0.6
wink2572,-0.6
realdongabriel,0.3
mhifzul33,0
11Deacon,-0.1666666667
johnhak7,0.15
SanathanStDrive,0
pennyinthepool,0.1625
GoGator62,-0.1666666667
angiebabie2009,-0.025
Hassan72110,-0.5
luminous_444,-0.2333333333
Deborah02138923,-0.3
FedUpBritinNJ,0.06666666667
prussogirl63,0
b1e56df9ce6549f,0
Ganesha_37,0
30ACTruth,0
hereiskiwi,0
Daehenob67,0.05
DaveHibbard3,0.35
AaronDa51937145,-0.3333333333
socialist_52113,0
UwU_Yuyu_UwU,0
VAP23056582,-1
YGStannnnnnnnnn,-0.3
Fight4Red,-0.6
Shivamu99,0.1785714286
muzandracul,0.2
LucieannD,0.24
ksanthoshnayak,-1
kathy19090674,0
Teampall_Doire,-0.025
ClarkyBets,0.3375
FadiOM,0
paul_rhu,0
LitecoinPR,0
EvilfetusFCB,0.5
ROFLRADHEMOHAN,0
aditnaxislam1,0.06666666667
Clayconboy1,0.05
koleesky,-0.2
nasiayamforever,0
bryantom61,0.3061111111
KenBradford15,0
Vinoochari,0
JanetWa94118686,0
universenus,0.06666666667
shut__upp_,0
much_hypocrisy,0
tommycc64,0
yungmxcnjmpngbn,0
50Purpleppleatr,0.25
wfulford,0.25
vicnanc,-0.1666666667
dbsoldguydavid,-0.125
macrophyllum,0
TheZenGarden_,0
robotnr7312,0.4
saad_akhwa1,0
minutweets4,0
CarlCaulley,0
davidfoy1,-0.07142857143
nfsssssssss,0
PonPonShrimp,-0.5
claudechampagn7,-0.1666666667
RazenMann,-0.1333333333
Saved_2022,-0.2
uri_markeulee,0
jwjBuiarCliffDz,0
just_hana01,0.15
1oldmaid,0
unetomaterouge,0
DoctorNachoz,0
HathorEarthFyre,-0.25
LisaCampo,-0.15
77mayburyjohn,-0.45
Ellenar28475343,0
qbsitss,-0.2833333333
karaczyk,0.1
Phillip42606742,0
Padraig_E,0.8
FouziBerran,0
RegisKechi,0
TheGOATIsHere10,-0.025
Evolution_004,0
bcbluecon,0
BefriaHongKong,-0.5
BSAFEOUTHEIR,0
ChrisRoque1992,0
MeltingSnowBro,0.03333333333
sachinrokde,0
JeffWilharm,0.2
CaroBucks,0.26
DougEck3,-0.1666666667
PoliTrick_,0
BrownnCookie,0.35
septheyyy,-1
edzrna,0
andrewfeinstein,-0.008333333333
MikeEllsworth,1
KimMoor60968544,-0.1666666667
toptottyb,0.1363636364
Fk84pti,0
GibbsCalhoun,0
chinaboy_emeka,0
ZtiEzati,0
SusieSu97816731,-0.1
SpiderMals,-0.45
myspringdayobts,0
lepetitmenoii,0
Rox33266629,-0.1666666667
HuggsBison,0.5416666667
cholankkk,0
RajeevG20112,0
jutt_saab1,0
mhussainmaahi,0
sabotness1,-0.1666666667
SwimBikeRunMdW,-0.45
bruce_weingart,0
VVvossie,0
grizzly712,0
thereal786,-0.45
much_hypocrisy,0
whatisarachel,0
ViperStriQe,-0.1666666667
ClayHendsbee,0
shut__upp_,0
FailureCoach,0.1666666667
mamakuzzy,0.06666666667
ChrisWe71443773,0.25
jon_resists,0.06666666667
VVvossie,0
Montgomery_bjm,-1
Dman43541047,-0.125
John_Ferrett,0
bluenobby,0.3333333333
aggieshoon,0
AfricanJesu,0
kulvips1406,0.05
DammerCarolyn,0.15
jpl15194164,-0.025
sanjaykharwar,0.03125
AdrianW73288647,-0.1666666667
LamaDogg,-0.40625
SamuelBickett,-0.5
lameduckbiden,0.125
DnalOBrien2,-0.025
Been_Wondering,0.265625
Standard_Snow,0.5
Rocky_Raccoon1,0
Simply_Blessed,-0.1666666667
EtoTheZY,0
MazFarhanah,0
Muhammad_Asim__,0.16875
Andrew_SFE,-0.125
CavinsRuye,0
3JoursDuHaxxor,-0.1666666667
MaduPegado,0
ECosmicaccident,0
porridgeisgood,-0.025
jimcoop60644733,-0.1
grizzly712,1
wheremypillsat,-0.5
jjj5819,0
Shunks_Anime,0
Murphy97796855,0.2
RosanneBell,-0.1666666667
IsaMuha69721869,0.1057142857
CaseyD415,-0.1666666667
rationalinsaan,0
2000MetaV,0.25
goldensack,0
kyjcr17,0
just_saiyan10,0
trickytrev12,-0.025
TexasLulu,0.275
Zbyszekoy,0
2ndTimesaCharm_,-0.6
luizpsc,0
prettylatte12,0
officialJosh_A,0.08
MccleeryRichie,0.1928571429
I_UttamPatil,0
charlestprimm1,0
Have_thatgoing4,0.1843434343
aha_irshi,0
LarsonGantry,0
furretkechi,-0.2253787879
2towonder,-0.5
Ulisse0672,0
kevano_30,-0.09
so_treu,0
march4progress,0
CARIYOGI,0
NamelessGhoulTX,0.2
Babangiida1,0
johnnyc70270794,-0.1666666667
asifshe40745222,0
purrincez,0
ThembaMotaung11,0.6
AntQiqiHaver,-0.2797619048
ShoopsNChicks,0.4166666667
AhnafTamil,0.35
giliberti_joe,0.2
clfklf,-0.1666666667
veneshatweets,0.2107142857
Agu_Bu_Agu,0.6
Georgiemutt,0
JuanitaMcDowe20,0.375
wxs_skz,-0.3
Anybodyhomehere,0
lepapakoisikirr,0
Galija20,0
TLF5foot8,0
BillSchulz,0.2291666667
Mitchell34Peter,0
AMYSUSANLEVIN,0
Jeanett52406862,0.4
Windyfurr,0
adriano_assman,-0.025
athenaadorable,0
dhiafirds,0
PSlatraigh,0.5
Eire1st,-0.025
je_koralli,-1
RandySchoonove4,-0.1666666667
rrrssstttuuu,0
Buford330Leon,-0.1666666667
paragonlink,-0.025
gomees_patricia,0.2380952381
BananaShaysh,0
RealWoman2023,0.2
NeonLuvBar,0
JeffWilharm,-0.7
joseph_peek,0.06666666667
tuluismypride1,-1
much_hypocrisy,0.4
Wiseoldelady,-0.1666666667
d1955_lady,-0.1666666667
hyjimi,0.19
jjschmittersoto,0
irdinakamarul,0
t1gertae,0.5
RebeccaEveryday,0.06666666667
bratzmedusa,0
LuminanceLunar,0.1027777778
Evalyn27,-0.2142857143
Pro4TLZZ,-0.52
TheChadFactor,0.2
imika64,-0.1666666667
_AVA_22,0
legibledystopia,-0.375
mr__daly,-0.025
JusBeingCordial,0
coloxicandiablo,0
_Elvis_Freshley,0.2
RynoratboyDiane,-0.1666666667
TheKmrSaurabh,0.03125
yelyaa,0
Goosey30111568,-0.125
greagsy,0
GivingUpSelf,0.3
jacobin,0.008333333333
ColinWakefiel20,0.1166666667
JeffWilharm,0
FreeMark001,-0.1666666667
Holly500,0
craigbunday1,-0.45
jalin1958,0
BananaShaysh,0
JenniferNYC,0
BananaShaysh,0
brianmher,-0.25
fafajams,0
velvetmorning10,0
_minly7,0
Dad75Pro,-0.15
Runpedorun,-0.1666666667
RugbyPhilBB,0.4285714286
jones27_susan,0
HiltonVelva,-0.1666666667
lonnydub,1
SoYoureNetty,-0.1166666667
BananaShaysh,0
MelMacDiarmuid,0
GarethJ40238834,0.3333333333
_KyaMarie,0
Dianna4DJT,-0.1666666667
rreeves5,-0.1666666667
DequinceyDr,0.1333333333
HarebellCa,-0.15625
trustingmyvibes,0
noorul_ainain,0.25
thepalmjungle,0.06666666667
DeanCMoore,0
93Kings_,0
StephenMPinto,0.2513888889
70_chargerj,-0.1666666667
Murphmurphio,-0.1
Snowball1776,0.2
akuma_river,0
NayakAparup,0
ffsturtle,0
tpatricm76,0.2130681818
EvelynS51868235,0.1363636364
RealHickory,-0.25
adeay0,0
DequinceyDr,0.1333333333
Catycate3,-0.02556818182
CosmoCazan,0
hailvady,0
BananaShaysh,0
DesGov19,0
SoonFreePalest_,-0.4
pieces0feight,-0.025
M_Umar_20,0.05
Stephies_Jewelz,0
efosaetuu,0
JenniferNYC,0.8
LosSignmakrDeCt,-0.1
husnaauni_,0
crispypepperoni,-0.05
BananaShaysh,0
LarsonGantry,0
ShoopsNChicks,0.3083333333
BananaShaysh,0
Gss_Views,0
BananaShaysh,0
MagnaCartwheel,-0.125
BananaShaysh,0
mssassysally,0
Suzanne44444444,-0.1666666667
BananaShaysh,0
Minus40Below,0
HarisZaayd,-0.45
tjs271,0
Petey32153680,-0.1666666667
_Canuck21,0
much_hypocrisy,0
tixier_eric,0.4
BananaShaysh,0
ZahorskyDavid,0.03333333333
MandyHager,0
Skitsopaw,-0.06031746032
pmastriano,0.5
Lock_him_up2016,0.06666666667
ExiledPaddy62,0
JoshuaG45385870,0
Saytana24,-0.1868055556
Happine66674911,0.03125
AdigunPolack,-0.0625
clemcoffie,0.075
BananaShaysh,0
whendemocracy,0
Bravoos91140913,-0.1
jonlseagul,0.06666666667
RIL1959,-0.3
fuckbjp24,0
EoghanCasey11,-0.025
VladMorbius,-0.26
ToksDuttie,0
KazeB189,-0.4833333333
sarah_cannedy,0.5
BigFatScam,-1
Theo_TJ_Jordan,0.4555555556
Firefighter1428,-0.08333333333
Ldizm1,-0.2333333333
BananaShaysh,0
JoLassm,-0.3
LiamK1916,-0.025
BananaShaysh,0
JeffWilharm,0
DavidGould15,-0.1
BananaShaysh,0
sirenthesiren,-1
lilrioty54,0
Ja9nSaid,-0.07857142857
iISeeNoSignals,0.5
JeffWilharm,0
Ocpaver,-0.1666666667
fortglobal_okay,0.03125
Gillis9Rose,-0.1666666667
jvsk3,0
zhurov101,0.1714285714
Vikasincl11,0
AnuPMOIndia,0
Black_Author,-0.1
HE1K0,0.1363636364
AprilandFamily,-0.1666666667
bwakers26,-0.02375
euqahsI,0
BananaShaysh,0
hypocrisy_777,0
SharonMorey10,0
JeffWilharm,0.1
mirha17744364,0
kevinferrarini2,-0.1666666667
Schap99,-0.1666666667
donnam67563159,0.8
BananaShaysh,0
Daytobehappy,-0.1666666667
GW52368176,0
TheOtakuJock,0.2857142857
zsebemben,-0.16
dhillou_sahab,0.25
BananaShaysh,0
NeverTr95218328,-0.675
ItsjustJules123,0
BananaShaysh,0
PorterAMS,-0.1666666667
DreadPirateWade,0
BusterBlackJet,0.06666666667
adinari59379442,-0.4
ThehatrickJG,-0.09722222222
BananaShaysh,0
AjithianMS,0
Sooshu98,-0.04
BananaShaysh,0
jdillybob,-0.1666666667
bellesf2022,-0.5
RobertAyle,-0.5
Stnrjigglypuff,0
Kater614,-0.1666666667
wanderinsouI,0
owenpoggenpoel,-0.45
OpenshawJack,-0.09
SDF1872,0
YasarBashir8,0
ainsymm,0
Silvergt,0.06666666667
mardyguppy,1
tiqowho,0
DavidGould15,0.1363636364
danimal_57,-0.2
hypocrisy_777,0
Skel531,0
darkdahliaz,0
Msgargoyle13,0.2375
MIC_CPH,0.06666666667
thatsmedoo,0
FallatHenry,0.06666666667
PoetCheesehead,0.4666666667
raikutha11,0.1333333333
Itscshayyy,0
lisanoel1968,0
ConservativaPol,0.1843434343
DJCkay,-0.45
Ish__Global,-0.45
GJRboston10,0
nish0651,-1
dennis_goodwin,-0.025
rehutrr,0.06666666667
much_hypocrisy,0
EOjinnaka,0
graypelican,0.06666666667
hypocrisy_777,0
nikhillg831,0
Athelen4,0
Rubenva65000956,-0.1666666667
murillrainette,0.075
BananaShaysh,0
ArmchairPI,0.01785714286
AbhishekM1976,0.3666666667
Poundwize18,0.03125
NancyTh92909191,-0.1666666667
MrDavidBloom1,1
lastuzumakiiii,0
jezzawants,-0.1
Slotpop2Slotpop,0.25
dahart66,0.1843434343
ShlomoibnAderet,0.2333333333
mujaddadi001,0
iam_mist,0
wintaethv,0
SoYoureNetty,-0.06666666667
twitwatchru,0.3181818182
pinkrobbedsuit,0
bertbergre43465,0.3333333333
ChanMatthew1988,0
Tr00peRR,0.1666666667
snehabadwaaj,0
larrythkw,-0.1666666667
Abaan7_,-0.45
bgaynham,1
Julia_youkino,0.8
Incnr8R,0.07083333333
ShaikSu32344789,0
errjustsaying,0.1931818182
seunfadahunsi,-0.1376190476
LeighSt94991629,-0.1666666667
KannadaBoy91,0.5
BananaShaysh,0.7734375
ChanMatthew1988,0
WayneRourke8,0.2
No_Suffer_Fools,0
ian_muroki,-0.45
libertycorn0123,0
makkana138,0
barryAshcroft4,-0.1
Leeo2680,0.02976190476
femme_always,-0.2
Adenaike8,-0.2380952381
Ritafle44,-0.025
MohmedR79181345,0
mechrkdf,0
king1to9,0
LouisaCGreve,0.1
Acis54,-0.1666666667
extraharsh,0
CamCrabbier,-0.1
AafaqShabnam,-0.2
ikydki,0
pervezkhan380,0
cooke97,0.25
slaymamas21,0
LaLuSu2,0
BBiemesderfer,-0.1666666667
ilzoabi48,-0.2
luvlword,0
NiteniteMelissa,0
SharonK4859,-0.1666666667
cidi_properties,0
much_hypocrisy,0
hairbyraigen,0.06666666667
vxdkrs,0
purpledalmation,0
SammAqua,-0.15
JamesGrandone,0
DavidGould15,0
Spartan_Medic,0.05753968254
DeepLedZepp,0
Hussein33589160,-0.3125
ChadCCW,-0.1666666667
thatz2bad4u,-0.1666666667
xena1967,0
JeffWilharm,-0.5
KhethangThekiso,0
thedollymamma1,0
demolecularized,0
MoussaHoussine2,0
Silver076446635,-0.025
jimiare,-0.1666666667
_patrioticguy,0
nonose18,0
Lowlandnutria92,0.1666666667
mujaddadi001,0
1funnykat,0.06666666667
SmithCharley1,-0.24375
ShieldTanuki,0.1666666667
GriffVulture,-0.1666666667
TanyaRo11811505,0.7
EstherWorkman18,-0.1666666667
xena1967,0
nenonooii,0
westtexaslivin,-0.1666666667
blbbirds,0
Lee72337556,-0.05714285714
Amyrahearyou,0
KbruKaren,0.5
tab24759,-0.1666666667
Non_CHALAANT,0.3333333333
murillrainette,0.4333333333
curiousocurious,0
BenMwan93767630,-1
xena1967,0.1363636364
Lynda0507,0.07714285714
abdallamuftah2,0
Ibrolegrand,0
howarth1959,0
boi_jeenius,0.125
gtforbob,0.2833333333
SilentBlabber,0.2857142857
Snowflakes504_,0.03125
QueryB,-0.4
themkp54,0
DCLawStoodent,0.1733333333
DavidmckeeMckee,-0.1666666667
PupsDeb,-0.1666666667
Darrin48070209,-0.1666666667
Chasemaster82,0.2
jerand32,0.2
janesnage,0.06666666667
F1zzleSticks,-0.025
